7f000001:986a	6785:516	41049408	41161309	2	8520
7f000001:986a	6785:517	41118859	41221958	3	40110
7f000001:986a	6785:518	41179417	41283281	2	33163
7f000001:986a	6785:519	41213985	41352051	2	87353
7f000001:986a	6785:520	41313924	41385886	1	66197
7f000001:986a	6785:521	41433668	41466155	1	8206
7f000001:986a	6785:522	41501203	41518935	1	16451
7f000001:986a	6785:523	41589830	41593753	1	15141
7f000001:986a	6785:524	41652401	41657007	1	31085
7f000001:986a	6785:525	41720809	41744895	1	12300
7f000001:986a	6785:526	41751894	41809670	1	19912
7f000001:986a	6785:527	41867964	41871125	1	1805
7f000001:986a	6785:528	41937150	41942651	1	654
7f000001:986a	6785:529	41990044	41993839	1	4367
7f000001:986a	6785:530	42065617	42069465	1	18527
7f000001:986a	6785:531	42126046	42129520	1	9632
7f000001:986a	6785:532	42217248	42240911	1	6439
7f000001:986a	6785:533	42315046	42320495	1	24919
7f000001:986a	6785:534	42406375	42409797	1	1894
7f000001:986a	6785:535	42464779	42470021	1	16607
7f000001:986a	6785:536	42505212	42508943	1	6005
7f000001:986a	6785:537	42630854	42635706	1	36516
7f000001:986a	6785:538	42707281	42711975	1	18312
